Higher Taxon,December 2012,Family,Subfamily
Serpentes,Nerodia erythrogaster,Colubridae,Natricinae
Serpentes,Nerodia fasciata,Colubridae,Natricinae
Serpentes,Nerodia floridana,Colubridae,Natricinae
Serpentes,Nerodia harteri,Colubridae,Natricinae
Serpentes,Nerodia paucimaculata,Colubridae,Natricinae
Serpentes,Nerodia rhombifer,Colubridae,Natricinae
Serpentes,Nerodia sipedon,Colubridae,Natricinae
Serpentes,Nerodia taxispilota,Colubridae,Natricinae
Serpentes,Opisthotropis alcalai,Colubridae,Natricinae
Serpentes,Opisthotropis andersonii,Colubridae,Natricinae
Serpentes,Opisthotropis atra,Colubridae,Natricinae
Serpentes,Opisthotropis balteata,Colubridae,Natricinae
Serpentes,Opisthotropis boonsongi,Colubridae,Natricinae
Serpentes,Opisthotropis cheni,Colubridae,Natricinae
Serpentes,Opisthotropis cucae,Colubridae,Natricinae
Serpentes,Opisthotropis daovantieni,Colubridae,Natricinae
Serpentes,Opisthotropis guangxiensis,Colubridae,Natricinae
Serpentes,Opisthotropis jacobi,Colubridae,Natricinae
Serpentes,Opisthotropis kikuzatoi,Colubridae,Natricinae
Serpentes,Opisthotropis kuatunensis,Colubridae,Natricinae
Serpentes,Opisthotropis lateralis,Colubridae,Natricinae
Serpentes,Opisthotropis latouchii,Colubridae,Natricinae
Serpentes,Opisthotropis maculosa,Colubridae,Natricinae
Serpentes,Opisthotropis maxwelli,Colubridae,Natricinae
Serpentes,Opisthotropis rugosa,Colubridae,Natricinae
Serpentes,Opisthotropis spenceri,Colubridae,Natricinae
Serpentes,Opisthotropis tamdaoensis,Colubridae,Natricinae
Serpentes,Opisthotropis typica,Colubridae,Natricinae
Serpentes,Parahelicops annamensis,Colubridae,Natricinae
Serpentes,Pararhabdophis chapaensis,Colubridae,Natricinae
Serpentes,Paratapinophis praemaxillaris,Colubridae,Natricinae
Serpentes,Regina alleni,Colubridae,Natricinae
Serpentes,Regina grahami,Colubridae,Natricinae
Serpentes,Regina rigida,Colubridae,Natricinae
Serpentes,Regina septemvittata,Colubridae,Natricinae
Serpentes,Rhabdophis adleri,Colubridae,Natricinae
Serpentes,Rhabdophis angeli,Colubridae,Natricinae
Serpentes,Rhabdophis auriculata,Colubridae,Natricinae
Serpentes,Rhabdophis barbouri,Colubridae,Natricinae
Serpentes,Rhabdophis callichroma,Colubridae,Natricinae
Serpentes,Rhabdophis callistus,Colubridae,Natricinae
Serpentes,Rhabdophis chrysargoides,Colubridae,Natricinae
Serpentes,Rhabdophis chrysargos,Colubridae,Natricinae
Serpentes,Rhabdophis conspicillatus,Colubridae,Natricinae
Serpentes,Rhabdophis himalayanus,Colubridae,Natricinae
Serpentes,Rhabdophis leonardi,Colubridae,Natricinae
Serpentes,Rhabdophis lineatus,Colubridae,Natricinae
Serpentes,Rhabdophis murudensis,Colubridae,Natricinae
Serpentes,Rhabdophis nigrocinctus,Colubridae,Natricinae
Serpentes,Rhabdophis nuchalis,Colubridae,Natricinae
Serpentes,Rhabdophis spilogaster,Colubridae,Natricinae
Serpentes,Rhabdophis subminiatus,Colubridae,Natricinae
Serpentes,Rhabdophis swinhonis,Colubridae,Natricinae
Serpentes,Rhabdophis tigrinus,Colubridae,Natricinae
Serpentes,Seminatrix pygaea,Colubridae,Natricinae
Serpentes,Sinonatrix aequifasciata,Colubridae,Natricinae
Serpentes,Sinonatrix annularis,Colubridae,Natricinae
Serpentes,Sinonatrix percarinata,Colubridae,Natricinae
Serpentes,Sinonatrix yunnanensis,Colubridae,Natricinae
Serpentes,Storeria dekayi,Colubridae,Natricinae
Serpentes,Storeria hidalgoensis,Colubridae,Natricinae
Serpentes,Storeria occipitomaculata,Colubridae,Natricinae
Serpentes,Storeria storerioides,Colubridae,Natricinae
Serpentes,Thamnophis angustirostris,Colubridae,Natricinae
Serpentes,Thamnophis atratus,Colubridae,Natricinae
Serpentes,Thamnophis bogerti,Colubridae,Natricinae
Serpentes,Thamnophis brachystoma,Colubridae,Natricinae
Serpentes,Thamnophis butleri,Colubridae,Natricinae
Serpentes,Thamnophis chrysocephalus,Colubridae,Natricinae
Serpentes,Thamnophis conanti,Colubridae,Natricinae
Serpentes,Thamnophis couchii,Colubridae,Natricinae
Serpentes,Thamnophis cyrtopsis,Colubridae,Natricinae
Serpentes,Thamnophis elegans,Colubridae,Natricinae
Serpentes,Thamnophis eques,Colubridae,Natricinae
Serpentes,Thamnophis exsul,Colubridae,Natricinae
Serpentes,Thamnophis fulvus,Colubridae,Natricinae
Serpentes,Thamnophis gigas,Colubridae,Natricinae
Serpentes,Thamnophis godmani,Colubridae,Natricinae
Serpentes,Thamnophis hammondii,Colubridae,Natricinae
Serpentes,Thamnophis lineri,Colubridae,Natricinae
Serpentes,Thamnophis marcianus,Colubridae,Natricinae
Serpentes,Thamnophis melanogaster,Colubridae,Natricinae
Serpentes,Thamnophis mendax,Colubridae,Natricinae
Serpentes,Thamnophis nigronuchalis,Colubridae,Natricinae
Serpentes,Thamnophis ordinoides,Colubridae,Natricinae
Serpentes,Thamnophis postremus,Colubridae,Natricinae
Serpentes,Thamnophis proximus,Colubridae,Natricinae
Serpentes,Thamnophis pulchrilatus,Colubridae,Natricinae
Serpentes,Thamnophis radix,Colubridae,Natricinae
Serpentes,Thamnophis rossmani,Colubridae,Natricinae
Serpentes,Thamnophis rufipunctatus,Colubridae,Natricinae
Serpentes,Thamnophis sauritus,Colubridae,Natricinae
Serpentes,Thamnophis scalaris,Colubridae,Natricinae
Serpentes,Thamnophis scaliger,Colubridae,Natricinae
Serpentes,Thamnophis sirtalis,Colubridae,Natricinae
Serpentes,Thamnophis sumichrasti,Colubridae,Natricinae
Serpentes,Thamnophis valida,Colubridae,Natricinae
Serpentes,Trachischium fuscum,Colubridae,Natricinae
Serpentes,Trachischium guentheri,Colubridae,Natricinae
Serpentes,Trachischium laeve,Colubridae,Natricinae
Serpentes,Trachischium monticola,Colubridae,Natricinae
Serpentes,Trachischium tenuiceps,Colubridae,Natricinae
Serpentes,Tropidoclonion lineatum,Colubridae,Natricinae
Serpentes,Tropidonophis aenigmaticus,Colubridae,Natricinae
Serpentes,Tropidonophis dahlii,Colubridae,Natricinae
Serpentes,Tropidonophis dendrophiops,Colubridae,Natricinae
Serpentes,Tropidonophis dolasii,Colubridae,Natricinae
Serpentes,Tropidonophis doriae,Colubridae,Natricinae
Serpentes,Tropidonophis elongatus,Colubridae,Natricinae
Serpentes,Tropidonophis halmahericus,Colubridae,Natricinae
Serpentes,Tropidonophis hypomelas,Colubridae,Natricinae
Serpentes,Tropidonophis mairii,Colubridae,Natricinae
Serpentes,Tropidonophis mcdowelli,Colubridae,Natricinae
Serpentes,Tropidonophis montanus,Colubridae,Natricinae
Serpentes,Tropidonophis multiscutellatus,Colubridae,Natricinae
Serpentes,Tropidonophis negrosensis,Colubridae,Natricinae
Serpentes,Tropidonophis novaeguineae,Colubridae,Natricinae
Serpentes,Tropidonophis parkeri,Colubridae,Natricinae
Serpentes,Tropidonophis picturatus,Colubridae,Natricinae
Serpentes,Tropidonophis punctiventris,Colubridae,Natricinae
Serpentes,Tropidonophis statistictus,Colubridae,Natricinae
Serpentes,Tropidonophis truncatus,Colubridae,Natricinae
Serpentes,Virginia pulchra,Colubridae,Natricinae
Serpentes,Virginia striatula,Colubridae,Natricinae
Serpentes,Virginia valeriae,Colubridae,Natricinae
Serpentes,Xenochrophis asperrimus,Colubridae,Natricinae
Serpentes,Xenochrophis bellula,Colubridae,Natricinae
Serpentes,Xenochrophis cerasogaster,Colubridae,Natricinae
Serpentes,Xenochrophis flavipunctatus,Colubridae,Natricinae
Serpentes,Xenochrophis maculatus,Colubridae,Natricinae
Serpentes,Xenochrophis melanzostus,Colubridae,Natricinae
Serpentes,Xenochrophis piscator,Colubridae,Natricinae
Serpentes,Xenochrophis punctulatus,Colubridae,Natricinae
Serpentes,Xenochrophis sanctijohannis,Colubridae,Natricinae
Serpentes,Xenochrophis schnurrenbergeri,Colubridae,Natricinae
Serpentes,Xenochrophis trianguligerus,Colubridae,Natricinae
Serpentes,Xenochrophis tytleri,Colubridae,Natricinae
Serpentes,Xenochrophis vittatus,Colubridae,Natricinae
Serpentes,Plagiopholis blakewayi,Colubridae,Pseudoxenodontinae
Serpentes,Plagiopholis delacouri,Colubridae,Pseudoxenodontinae
Serpentes,Plagiopholis nuchalis,Colubridae,Pseudoxenodontinae
Serpentes,Plagiopholis styani,Colubridae,Pseudoxenodontinae
Serpentes,Plagiopholis unipostocularis,Colubridae,Pseudoxenodontinae
Serpentes,Pseudoxenodon bambusicola,Colubridae,Pseudoxenodontinae
Serpentes,Pseudoxenodon baramensis,Colubridae,Pseudoxenodontinae
Serpentes,Pseudoxenodon inornatus,Colubridae,Pseudoxenodontinae
Serpentes,Pseudoxenodon karlschmidti,Colubridae,Pseudoxenodontinae
Serpentes,Pseudoxenodon macrops,Colubridae,Pseudoxenodontinae
Serpentes,Pseudoxenodon stejnegeri,Colubridae,Pseudoxenodontinae
Serpentes,Scaphiodontophis annulatus,Colubridae,Sibynophiinae
Serpentes,Scaphiodontophis venustissimus,Colubridae,Sibynophiinae
Serpentes,Sibynophis bistrigatus,Colubridae,Sibynophiinae
Serpentes,Sibynophis bivittatus,Colubridae,Sibynophiinae
Serpentes,Sibynophis chinensis,Colubridae,Sibynophiinae
Serpentes,Sibynophis collaris,Colubridae,Sibynophiinae
Serpentes,Sibynophis geminatus,Colubridae,Sibynophiinae
Serpentes,Sibynophis melanocephalus,Colubridae,Sibynophiinae
Serpentes,Sibynophis sagittarius,Colubridae,Sibynophiinae
Serpentes,Sibynophis subpunctatus,Colubridae,Sibynophiinae
Serpentes,Sibynophis triangularis,Colubridae,Sibynophiinae
Serpentes,Cylindrophis aruensis,Cylindrophiidae,Cylindrophiidae
Serpentes,Cylindrophis boulengeri,Cylindrophiidae,Cylindrophiidae
Serpentes,Cylindrophis engkariensis,Cylindrophiidae,Cylindrophiidae
Serpentes,Cylindrophis isolepis,Cylindrophiidae,Cylindrophiidae
Serpentes,Cylindrophis lineatus,Cylindrophiidae,Cylindrophiidae
Serpentes,Cylindrophis maculatus,Cylindrophiidae,Cylindrophiidae
Serpentes,Cylindrophis melanotus,Cylindrophiidae,Cylindrophiidae
Serpentes,Cylindrophis opisthorhodus,Cylindrophiidae,Cylindrophiidae
Serpentes,Cylindrophis ruffus,Cylindrophiidae,Cylindrophiidae
Serpentes,Cylindrophis yamdena,Cylindrophiidae,Cylindrophiidae
Serpentes,Acanthophis antarcticus,Elapidae,Elapidae
Serpentes,Acanthophis hawkei,Elapidae,Elapidae
Serpentes,Acanthophis laevis,Elapidae,Elapidae
Serpentes,Acanthophis praelongus,Elapidae,Elapidae
Serpentes,Acanthophis pyrrhus,Elapidae,Elapidae
Serpentes,Acanthophis rugosus,Elapidae,Elapidae
Serpentes,Acanthophis wellsi,Elapidae,Elapidae
Serpentes,Aipysurus apraefrontalis,Elapidae,Elapidae
Serpentes,Aipysurus duboisii,Elapidae,Elapidae
Serpentes,Aipysurus eydouxii,Elapidae,Elapidae
Serpentes,Aipysurus foliosquama,Elapidae,Elapidae
Serpentes,Aipysurus fuscus,Elapidae,Elapidae
Serpentes,Aipysurus laevis,Elapidae,Elapidae
Serpentes,Aipysurus mosaicus,Elapidae,Elapidae
Serpentes,Aipysurus tenuis,Elapidae,Elapidae
Serpentes,Aspidelaps lubricus,Elapidae,Elapidae
Serpentes,Aspidelaps scutatus,Elapidae,Elapidae
Serpentes,Aspidomorphus lineaticollis,Elapidae,Elapidae
Serpentes,Aspidomorphus muelleri,Elapidae,Elapidae
Serpentes,Aspidomorphus schlegeli,Elapidae,Elapidae
Serpentes,Austrelaps labialis,Elapidae,Elapidae
Serpentes,Austrelaps ramsayi,Elapidae,Elapidae
Serpentes,Austrelaps superbus,Elapidae,Elapidae
Serpentes,Bungarus andamanensis,Elapidae,Elapidae
Serpentes,Bungarus bungaroides,Elapidae,Elapidae
Serpentes,Bungarus caeruleus,Elapidae,Elapidae
Serpentes,Bungarus candidus,Elapidae,Elapidae
Serpentes,Bungarus ceylonicus,Elapidae,Elapidae
Serpentes,Bungarus fasciatus,Elapidae,Elapidae
Serpentes,Bungarus flaviceps,Elapidae,Elapidae
Serpentes,Bungarus lividus,Elapidae,Elapidae
Serpentes,Bungarus magnimaculatus,Elapidae,Elapidae
Serpentes,Bungarus multicinctus,Elapidae,Elapidae
Serpentes,Bungarus niger,Elapidae,Elapidae
Serpentes,Bungarus sindanus,Elapidae,Elapidae
Serpentes,Bungarus slowinskii,Elapidae,Elapidae
Serpentes,Cacophis churchilli,Elapidae,Elapidae
Serpentes,Cacophis harriettae,Elapidae,Elapidae
Serpentes,Cacophis krefftii,Elapidae,Elapidae
Serpentes,Cacophis squamulosus,Elapidae,Elapidae
Serpentes,Calliophis bibroni,Elapidae,Elapidae
Serpentes,Calliophis castoe,Elapidae,Elapidae
Serpentes,Calliophis gracilis,Elapidae,Elapidae
Serpentes,Calliophis haematoetron,Elapidae,Elapidae
Serpentes,Calliophis melanurus,Elapidae,Elapidae
Serpentes,Cryptophis nigrescens,Elapidae,Elapidae
Serpentes,Demansia angusticeps,Elapidae,Elapidae
Serpentes,Demansia calodera,Elapidae,Elapidae
Serpentes,Demansia flagellatio,Elapidae,Elapidae
Serpentes,Demansia olivacea,Elapidae,Elapidae
Serpentes,Demansia papuensis,Elapidae,Elapidae
Serpentes,Demansia psammophis,Elapidae,Elapidae
Serpentes,Demansia quaesitor,Elapidae,Elapidae
Serpentes,Demansia rimicola,Elapidae,Elapidae
Serpentes,Demansia rufescens,Elapidae,Elapidae
Serpentes,Demansia shinei,Elapidae,Elapidae
Serpentes,Demansia simplex,Elapidae,Elapidae
Serpentes,Demansia torquata,Elapidae,Elapidae
Serpentes,Demansia vestigiata,Elapidae,Elapidae
Serpentes,Dendroaspis angusticeps,Elapidae,Elapidae
Serpentes,Dendroaspis jamesoni,Elapidae,Elapidae
Serpentes,Dendroaspis polylepis,Elapidae,Elapidae
Serpentes,Dendroaspis viridis,Elapidae,Elapidae
Serpentes,Denisonia devisi,Elapidae,Elapidae
Serpentes,Denisonia maculata,Elapidae,Elapidae
Serpentes,Drysdalia coronoides,Elapidae,Elapidae
Serpentes,Drysdalia mastersii,Elapidae,Elapidae
Serpentes,Drysdalia rhodogaster,Elapidae,Elapidae
Serpentes,Echiopsis atriceps,Elapidae,Elapidae
Serpentes,Echiopsis curta,Elapidae,Elapidae
Serpentes,Elapognathus coronata,Elapidae,Elapidae
Serpentes,Elapognathus minor,Elapidae,Elapidae
Serpentes,Elapsoidea boulengeri,Elapidae,Elapidae
Serpentes,Elapsoidea broadleyi,Elapidae,Elapidae
Serpentes,Elapsoidea chelazziorum,Elapidae,Elapidae
Serpentes,Elapsoidea guentherii,Elapidae,Elapidae
Serpentes,Elapsoidea laticincta,Elapidae,Elapidae
Serpentes,Elapsoidea loveridgei,Elapidae,Elapidae
Serpentes,Elapsoidea nigra,Elapidae,Elapidae
Serpentes,Elapsoidea semiannulata,Elapidae,Elapidae
Serpentes,Elapsoidea sundevallii,Elapidae,Elapidae
Serpentes,Elapsoidea trapei,Elapidae,Elapidae
Serpentes,Emydocephalus annulatus,Elapidae,Elapidae
Serpentes,Emydocephalus ijimae,Elapidae,Elapidae
Serpentes,Emydocephalus szczerbaki,Elapidae,Elapidae
Serpentes,Ephalophis greyae,Elapidae,Elapidae
Serpentes,Furina barnardi,Elapidae,Elapidae
Serpentes,Furina diadema,Elapidae,Elapidae
Serpentes,Furina dunmalli,Elapidae,Elapidae
Serpentes,Furina ornata,Elapidae,Elapidae
Serpentes,Furina tristis,Elapidae,Elapidae
Serpentes,Hemachatus haemachatus,Elapidae,Elapidae
Serpentes,Hemiaspis damelii,Elapidae,Elapidae
Serpentes,Hemiaspis signata,Elapidae,Elapidae
Serpentes,Hemibungarus calligaster,Elapidae,Elapidae
Serpentes,Hoplocephalus bitorquatus,Elapidae,Elapidae
Serpentes,Hoplocephalus bungaroides,Elapidae,Elapidae
Serpentes,Hoplocephalus stephensii,Elapidae,Elapidae
Serpentes,Hydrelaps darwiniensis,Elapidae,Elapidae
Serpentes,Hydrophis atriceps,Elapidae,Elapidae
Serpentes,Hydrophis belcheri,Elapidae,Elapidae
Serpentes,Hydrophis bituberculata,Elapidae,Elapidae
Serpentes,Hydrophis brooki,Elapidae,Elapidae
Serpentes,Hydrophis caerulescens,Elapidae,Elapidae
Serpentes,Hydrophis cantoris,Elapidae,Elapidae
Serpentes,Hydrophis coggeri,Elapidae,Elapidae
Serpentes,Hydrophis curtus,Elapidae,Elapidae
Serpentes,Hydrophis cyanocincta,Elapidae,Elapidae
Serpentes,Hydrophis czeblukovi,Elapidae,Elapidae
Serpentes,Hydrophis donaldi,Elapidae,Elapidae
Serpentes,Hydrophis elegans,Elapidae,Elapidae
Serpentes,Hydrophis fasciatus,Elapidae,Elapidae
Serpentes,Hydrophis gracilis,Elapidae,Elapidae
Serpentes,Hydrophis hardwickii,Elapidae,Elapidae
Serpentes,Hydrophis hendersoni,Elapidae,Elapidae
Serpentes,Hydrophis inornata,Elapidae,Elapidae
Serpentes,Hydrophis jerdonii,Elapidae,Elapidae
Serpentes,Hydrophis kingii,Elapidae,Elapidae
Serpentes,Hydrophis klossi,Elapidae,Elapidae
Serpentes,Hydrophis laboutei,Elapidae,Elapidae
Serpentes,Hydrophis lamberti,Elapidae,Elapidae
Serpentes,Hydrophis lapemoides,Elapidae,Elapidae
Serpentes,Hydrophis macdowelli,Elapidae,Elapidae
Serpentes,Hydrophis major,Elapidae,Elapidae
Serpentes,Hydrophis mamillaris,Elapidae,Elapidae
Serpentes,Hydrophis melanocephala,Elapidae,Elapidae
Serpentes,Hydrophis melanosoma,Elapidae,Elapidae
Serpentes,Hydrophis nigrocincta,Elapidae,Elapidae
Serpentes,Hydrophis obscurus,Elapidae,Elapidae
Serpentes,Hydrophis ornata,Elapidae,Elapidae
Serpentes,Hydrophis pachycercos,Elapidae,Elapidae
Serpentes,Hydrophis pacifica,Elapidae,Elapidae
Serpentes,Hydrophis parviceps,Elapidae,Elapidae
Serpentes,Hydrophis peronii,Elapidae,Elapidae
Serpentes,Hydrophis platura,Elapidae,Elapidae
Serpentes,Hydrophis schistosa,Elapidae,Elapidae
Serpentes,Hydrophis semperi,Elapidae,Elapidae
Serpentes,Hydrophis sibauensis,Elapidae,Elapidae
Serpentes,Hydrophis spiralis,Elapidae,Elapidae
Serpentes,Hydrophis stokesii,Elapidae,Elapidae
Serpentes,Hydrophis stricticollis,Elapidae,Elapidae
Serpentes,Hydrophis torquata,Elapidae,Elapidae
Serpentes,Hydrophis viperina,Elapidae,Elapidae
Serpentes,Hydrophis vorisi,Elapidae,Elapidae
Serpentes,Hydrophis zweifeli,Elapidae,Elapidae
Serpentes,Kolpophis annandalei,Elapidae,Elapidae
Serpentes,Laticauda colubrina,Elapidae,Elapidae
Serpentes,Laticauda crockeri,Elapidae,Elapidae
Serpentes,Laticauda frontalis,Elapidae,Elapidae
Serpentes,Laticauda guineai,Elapidae,Elapidae
Serpentes,Laticauda laticaudata,Elapidae,Elapidae
Serpentes,Laticauda saintgironsi,Elapidae,Elapidae
Serpentes,Loveridgelaps elapoides,Elapidae,Elapidae
Serpentes,Maticora beddomei,Elapidae,Elapidae
Serpentes,Maticora bivirgata,Elapidae,Elapidae
Serpentes,Maticora intestinalis,Elapidae,Elapidae
Serpentes,Maticora maculiceps,Elapidae,Elapidae
Serpentes,Maticora nigrescens,Elapidae,Elapidae
Serpentes,Micropechis ikaheka,Elapidae,Elapidae
Serpentes,Micruroides euryxanthus,Elapidae,Elapidae
Serpentes,Micrurus albicinctus,Elapidae,Elapidae
Serpentes,Micrurus alleni,Elapidae,Elapidae
Serpentes,Micrurus altirostris,Elapidae,Elapidae
Serpentes,Micrurus ancoralis,Elapidae,Elapidae
Serpentes,Micrurus annellatus,Elapidae,Elapidae
Serpentes,Micrurus averyi,Elapidae,Elapidae
Serpentes,Micrurus baliocoryphus,Elapidae,Elapidae
Serpentes,Micrurus bernadi,Elapidae,Elapidae
Serpentes,Micrurus bocourti,Elapidae,Elapidae
Serpentes,Micrurus bogerti,Elapidae,Elapidae
Serpentes,Micrurus brasiliensis,Elapidae,Elapidae
Serpentes,Micrurus browni,Elapidae,Elapidae
Serpentes,Micrurus camilae,Elapidae,Elapidae
Serpentes,Micrurus catamayensis,Elapidae,Elapidae
Serpentes,Micrurus circinalis,Elapidae,Elapidae
Serpentes,Micrurus clarki,Elapidae,Elapidae
Serpentes,Micrurus collaris,Elapidae,Elapidae
Serpentes,Micrurus corallinus,Elapidae,Elapidae
Serpentes,Micrurus decoratus,Elapidae,Elapidae
Serpentes,Micrurus diana,Elapidae,Elapidae
Serpentes,Micrurus diastema,Elapidae,Elapidae
Serpentes,Micrurus dissoleucus,Elapidae,Elapidae
Serpentes,Micrurus distans,Elapidae,Elapidae
Serpentes,Micrurus dumerilii,Elapidae,Elapidae
Serpentes,Micrurus elegans,Elapidae,Elapidae
Serpentes,Micrurus ephippifer,Elapidae,Elapidae
Serpentes,Micrurus filiformis,Elapidae,Elapidae
Serpentes,Micrurus frontalis,Elapidae,Elapidae
Serpentes,Micrurus fulvius,Elapidae,Elapidae
Serpentes,Micrurus hemprichii,Elapidae,Elapidae
Serpentes,Micrurus hippocrepis,Elapidae,Elapidae
Serpentes,Micrurus ibiboboca,Elapidae,Elapidae
Serpentes,Micrurus isozonus,Elapidae,Elapidae
Serpentes,Micrurus langsdorffi,Elapidae,Elapidae
Serpentes,Micrurus laticollaris,Elapidae,Elapidae
Serpentes,Micrurus latifasciatus,Elapidae,Elapidae
Serpentes,Micrurus lemniscatus,Elapidae,Elapidae
Serpentes,Micrurus limbatus,Elapidae,Elapidae
Serpentes,Micrurus margaritiferus,Elapidae,Elapidae
Serpentes,Micrurus medemi,Elapidae,Elapidae
Serpentes,Micrurus meridensis,Elapidae,Elapidae
Serpentes,Micrurus mertensi,Elapidae,Elapidae
Serpentes,Micrurus mipartitus,Elapidae,Elapidae
Serpentes,Micrurus mosquitensis,Elapidae,Elapidae
Serpentes,Micrurus multifasciatus,Elapidae,Elapidae
Serpentes,Micrurus multiscutatus,Elapidae,Elapidae
Serpentes,Micrurus narduccii,Elapidae,Elapidae
Serpentes,Micrurus nattereri,Elapidae,Elapidae
Serpentes,Micrurus nebularis,Elapidae,Elapidae
Serpentes,Micrurus nigrocinctus,Elapidae,Elapidae
Serpentes,Micrurus obscurus,Elapidae,Elapidae
Serpentes,Micrurus oligoanellatus,Elapidae,Elapidae
Serpentes,Micrurus ornatissimus,Elapidae,Elapidae
Serpentes,Micrurus pacaraimae,Elapidae,Elapidae
Serpentes,Micrurus pachecogili,Elapidae,Elapidae
Serpentes,Micrurus paraensis,Elapidae,Elapidae
Serpentes,Micrurus peruvianus,Elapidae,Elapidae
Serpentes,Micrurus petersi,Elapidae,Elapidae
Serpentes,Micrurus proximans,Elapidae,Elapidae
Serpentes,Micrurus psyches,Elapidae,Elapidae
Serpentes,Micrurus putumayensis,Elapidae,Elapidae
Serpentes,Micrurus pyrrhocryptus,Elapidae,Elapidae
Serpentes,Micrurus remotus,Elapidae,Elapidae
Serpentes,Micrurus renjifoi,Elapidae,Elapidae
Serpentes,Micrurus ruatanus,Elapidae,Elapidae
Serpentes,Micrurus sangilensis,Elapidae,Elapidae
Serpentes,Micrurus scutiventris,Elapidae,Elapidae
Serpentes,Micrurus serranus,Elapidae,Elapidae
Serpentes,Micrurus silviae,Elapidae,Elapidae
Serpentes,Micrurus spixii,Elapidae,Elapidae
Serpentes,Micrurus spurrelli,Elapidae,Elapidae
Serpentes,Micrurus steindachneri,Elapidae,Elapidae
Serpentes,Micrurus stewarti,Elapidae,Elapidae
Serpentes,Micrurus stuarti,Elapidae,Elapidae
Serpentes,Micrurus surinamensis,Elapidae,Elapidae
Serpentes,Micrurus tamaulipensis,Elapidae,Elapidae
Serpentes,Micrurus tener,Elapidae,Elapidae
Serpentes,Micrurus tricolor,Elapidae,Elapidae
Serpentes,Micrurus tschudii,Elapidae,Elapidae
Serpentes,Naja anchietae,Elapidae,Elapidae
Serpentes,Naja annulata,Elapidae,Elapidae
Serpentes,Naja annulifera,Elapidae,Elapidae
Serpentes,Naja arabica,Elapidae,Elapidae
Serpentes,Naja ashei,Elapidae,Elapidae
Serpentes,Naja atra,Elapidae,Elapidae
Serpentes,Naja christyi,Elapidae,Elapidae
Serpentes,Naja haje,Elapidae,Elapidae
